thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
66,0,66,[np.float64(-0.2225)],[np.float64(-0.0725)],[1],[0],[0],1.57941,['target'],66,0,66,0,107.4276791,,10,107.400384,107.4276791,107.4276791,0.0213193,108.9798666,[np.float64(-0.2225)],[np.float64(-0.0725)],[1],[0],[0],[1.579410000005737],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
67,0,67,[np.float64(0.1775)],[np.float64(-0.14875)],[1],[0],[0],1.3944681,['target'],67,0,67,0,109.0259515,,10,109.0005732,109.0259515,109.0259515,0.0205254,110.3951913,[np.float64(0.1775)],[np.float64(-0.14875)],[1],[0],[0],[1.3944681000430137],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
68,0,68,[np.float64(-0.0825)],[np.float64(0.0075)],[1],[0],[0],1.3840294,['target'],68,0,68,0,110.4415577,,10,110.4156881,110.4415577,110.4415577,0.0202233,111.7998443,[np.float64(-0.0825)],[np.float64(0.0075)],[1],[0],[0],[1.384029400011059],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
69,0,69,[np.float64(-0.45875)],[np.float64(0.4525)],[1],[0],[0],2.8423887,['target'],69,0,69,0,111.8409741,,10,111.8207795,111.8409741,111.8409741,0.0206772,114.6632612,[np.float64(-0.45875)],[np.float64(0.4525)],[1],[0],[0],[2.842388699995354],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
70,0,70,[np.float64(0.36875)],[np.float64(0.23)],[1],[0],[0],1.8096987,['target'],70,0,70,0,114.7069364,,10,114.6821017,114.7069364,114.7069364,0.0186406,116.4919172,[np.float64(0.36875)],[np.float64(0.23)],[1],[0],[0],[1.8096986999735236],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
71,0,71,[np.float64(-0.41)],[np.float64(0.04875)],[1],[0],[0],2.164541,['target'],71,0,71,0,116.5391038,,10,116.5151064,116.5391038,116.5391038,0.0229458,118.6797538,[np.float64(-0.41)],[np.float64(0.04875)],[1],[0],[0],[2.16454100003466],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
72,0,72,[np.float64(0.2)],[np.float64(-0.01625)],[1],[0],[0],1.5699114,['target'],72,0,72,0,118.7043155,,5,118.6934164,118.7043155,118.7043155,0.013438,120.2634334,[np.float64(0.2)],[np.float64(-0.01625)],[1],[0],[0],[1.5699114000308327],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
73,0,73,[np.float64(0.03875)],[np.float64(0.48375)],[1],[0],[0],5.9348868,['target'],73,0,73,0,120.3038585,,10,120.2856514,120.3038585,120.3038585,0.0220326,126.220645,[np.float64(0.03875)],[np.float64(0.48375)],[1],[0],[0],[5.934886799950618],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
74,0,74,[np.float64(0.265)],[np.float64(0.205)],[1],[0],[0],1.3385897,['target'],74,0,74,0,126.2514357,,5,126.231903,126.2514357,126.2514357,0.0110512,127.5706224,[np.float64(0.265)],[np.float64(0.205)],[1],[0],[0],[1.338589699997101],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
75,0,75,[np.float64(-0.08375)],[np.float64(0.33875)],[1],[0],[0],1.1432751,['target'],75,0,75,0,127.6008504,,5,127.5824116,127.6008504,127.6008504,0.0115982,128.7258082,[np.float64(-0.08375)],[np.float64(0.33875)],[1],[0],[0],[1.1432751000393182],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
76,0,76,[np.float64(-0.4825)],[np.float64(-0.42375)],[1],[0],[0],2.2753987,['target'],76,0,76,0,128.7669222,,10,128.746381,128.7669222,128.7669222,0.0203742,131.0218877,[np.float64(-0.4825)],[np.float64(-0.42375)],[1],[0],[0],[2.2753986999741755],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
77,0,77,[np.float64(-0.20625)],[np.float64(0.125)],[1],[0],[0],2.9127929,['target'],77,0,77,0,131.0661862,,10,131.0418866,131.0661862,131.0661862,0.0197883,133.954787,[np.float64(-0.20625)],[np.float64(0.125)],[1],[0],[0],[2.912792899995111],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
78,0,78,[np.float64(0.035)],[np.float64(-0.17875)],[1],[0],[0],1.4021663,['target'],78,0,78,0,133.9815742,,5,133.9679853,133.9815742,133.9815742,0.0129794,135.3702763,[np.float64(0.035)],[np.float64(-0.17875)],[1],[0],[0],[1.402166300045792],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
79,0,79,[np.float64(-0.20625)],[np.float64(0.03)],[1],[0],[0],1.3229094,['target'],79,0,79,0,135.3981769,,5,135.3845033,135.3981769,135.3981769,0.0140268,136.7075294,[np.float64(-0.20625)],[np.float64(0.03)],[1],[0],[0],[1.3229094000416808],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
80,0,80,[np.float64(0.1725)],[np.float64(-0.4425)],[1],[0],[0],2.0754647,[None],80,0,80,0,136.7468451,,10,136.7278897,136.7468451,136.7468451,0.020184,138.8034613,[np.float64(0.1725)],[np.float64(-0.4425)],[1],[0],[0],[2.0754646999994293],[None],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
81,0,81,[np.float64(0.255)],[np.float64(0.415)],[1],[0],[0],1.7530132,['target'],81,0,81,0,138.8292755,,5,138.8167877,138.8292755,138.8292755,0.013076,140.5699102,[np.float64(0.255)],[np.float64(0.415)],[1],[0],[0],[1.753013200010173],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
82,0,82,[np.float64(-0.455)],[np.float64(-0.10125)],[1],[0],[0],1.4719448,['target'],82,0,82,0,140.5956963,,5,140.5818279,140.5956963,140.5956963,0.0116948,142.0538991,[np.float64(-0.455)],[np.float64(-0.10125)],[1],[0],[0],[1.4719447999959812],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
83,0,83,[np.float64(0.06375)],[np.float64(0.07125)],[1],[0],[0],1.5573644,['target'],83,0,83,0,142.0950113,,10,142.0789782,142.0950113,142.0950113,0.0247998,143.6364608,[np.float64(0.06375)],[np.float64(0.07125)],[1],[0],[0],[1.5573643999523483],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
84,0,84,[np.float64(0.30375)],[np.float64(-0.2525)],[1],[0],[0],1.8385653,['target'],84,0,84,0,143.6772136,,10,143.657285,143.6772136,143.6772136,0.0205938,145.4960105,[np.float64(0.30375)],[np.float64(-0.2525)],[1],[0],[0],[1.8385652999859303],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
85,0,85,[np.float64(-0.3525)],[np.float64(-0.4625)],[1],[0],[0],2.8203848,['target'],85,0,85,0,145.5275159,,5,145.5072909,145.5275159,145.5275159,0.0110441,148.3278038,[np.float64(-0.3525)],[np.float64(-0.4625)],[1],[0],[0],[2.820384800026659],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
86,0,86,[np.float64(0.48)],[np.float64(0.25)],[1],[0],[0],1.3539864,['target'],86,0,86,0,148.3586042,,5,148.3427476,148.3586042,148.3586042,0.0147433,149.6968618,[np.float64(0.48)],[np.float64(0.25)],[1],[0],[0],[1.353986400004942],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
87,0,87,[np.float64(-0.39)],[np.float64(-0.24875)],[1],[0],[0],1.3188148,['target'],87,0,87,0,149.7248394,,5,149.7103489,149.7248394,149.7248394,0.0132922,151.0292862,[np.float64(-0.39)],[np.float64(-0.24875)],[1],[0],[0],[1.3188148000044748],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
88,0,88,[np.float64(0.4925)],[np.float64(0.1675)],[1],[0],[0],1.6056371,['target'],88,0,88,0,151.1239714,,10,151.107366,151.1239714,151.1239714,0.0778858,152.7131267,[np.float64(0.4925)],[np.float64(0.1675)],[1],[0],[0],[1.6056371000013314],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
89,0,89,[np.float64(-0.08125)],[np.float64(-0.4475)],[1],[0],[0],2.0185684,['target'],89,0,89,0,152.7398677,,5,152.7284123,152.7398677,152.7398677,0.0150249,154.7470878,[np.float64(-0.08125)],[np.float64(-0.4475)],[1],[0],[0],[2.0185684000025503],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
90,0,90,[np.float64(-0.46875)],[np.float64(-0.2525)],[1],[0],[0],1.6000574,['target'],90,0,90,0,154.7725626,,5,154.7618256,154.7725626,154.7725626,0.014565,156.3620774,[np.float64(-0.46875)],[np.float64(-0.2525)],[1],[0],[0],[1.6000574000063352],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
91,0,91,[np.float64(0.135)],[np.float64(0.24625)],[1],[0],[0],1.5976509,['target'],91,0,91,0,156.3885335,,5,156.3758591,156.3885335,156.3885335,0.0134647,157.9736027,[np.float64(0.135)],[np.float64(0.24625)],[1],[0],[0],[1.5976509000174701],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
92,0,92,[np.float64(-0.4175)],[np.float64(-0.01875)],[1],[0],[0],1.7451691,['target'],92,0,92,0,158.0045927,,5,157.9839893,158.0045927,158.0045927,0.0102423,159.7292856,[np.float64(-0.4175)],[np.float64(-0.01875)],[1],[0],[0],[1.7451691000023857],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
93,0,93,[np.float64(0.44)],[np.float64(0.24625)],[1],[0],[0],1.5969317,['target'],93,0,93,0,159.7538886,,5,159.7426451,159.7538886,159.7538886,0.0131697,161.3396576,[np.float64(0.44)],[np.float64(0.24625)],[1],[0],[0],[1.596931699954439],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
94,0,94,[np.float64(-0.0525)],[np.float64(-0.07)],[1],[0],[0],1.3691411,['target'],94,0,94,0,161.3700751,,10,161.3585388,161.3700751,161.3700751,0.0187529,162.7277953,[np.float64(-0.0525)],[np.float64(-0.07)],[1],[0],[0],[1.369141099974513],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
95,0,95,[np.float64(-0.41)],[np.float64(0.42875)],[1],[0],[0],1.3819179,['target'],95,0,95,0,162.7522733,,5,162.7432614,162.7522733,162.7522733,0.0152346,164.1252909,[np.float64(-0.41)],[np.float64(0.42875)],[1],[0],[0],[1.3819178999983706],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
96,0,96,[np.float64(-0.48125)],[np.float64(-0.28375)],[1],[0],[0],2.8583963,['target'],96,0,96,0,164.1684873,,10,164.1472616,164.1684873,164.1684873,0.0217866,167.0057548,[np.float64(-0.48125)],[np.float64(-0.28375)],[1],[0],[0],[2.858396299998276],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
97,0,97,[np.float64(0.41625)],[np.float64(-0.24125)],[1],[0],[0],1.4919166,['target'],97,0,97,0,167.035286,,5,167.0165637,167.035286,167.035286,0.0106233,168.5086237,[np.float64(0.41625)],[np.float64(-0.24125)],[1],[0],[0],[1.4919166000327095],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
98,0,98,[np.float64(0.47625)],[np.float64(-0.22875)],[1],[0],[0],0.9822074,['target'],98,0,98,0,168.5498364,,10,168.5360216,168.5498364,168.5498364,0.0270963,169.5183297,[np.float64(0.47625)],[np.float64(-0.22875)],[1],[0],[0],[0.9822074000257999],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
99,0,99,[np.float64(-0.32)],[np.float64(0.445)],[1],[0],[0],2.1638932,['target'],99,0,99,0,169.5490506,,10,169.5378329,169.5490506,169.5490506,0.019305,171.7018547,[np.float64(-0.32)],[np.float64(0.445)],[1],[0],[0],[2.1638932000496425],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
100,0,100,[np.float64(0.2125)],[np.float64(-0.37)],[1],[0],[0],1.8177626,['target'],100,0,100,0,171.7318802,,10,171.7223163,171.7318802,171.7318802,0.0201736,173.5401886,[np.float64(0.2125)],[np.float64(-0.37)],[1],[0],[0],[1.8177625999669544],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
101,0,101,[np.float64(-0.2575)],[np.float64(-0.02125)],[1],[0],[0],1.7465431,['target'],101,0,101,0,173.5809331,,10,173.5608762,173.5809331,173.5809331,0.0204313,175.3075352,[np.float64(-0.2575)],[np.float64(-0.02125)],[1],[0],[0],[1.7465430999873206],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
102,0,102,[np.float64(0.215)],[np.float64(-0.41)],[1],[0],[0],1.8215387,['target'],102,0,102,0,175.3470781,,10,175.3275781,175.3470781,175.3470781,0.0198171,177.1492186,[np.float64(0.215)],[np.float64(-0.41)],[1],[0],[0],[1.821538700023666],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
103,0,103,[np.float64(0.4625)],[np.float64(0.17125)],[1],[0],[0],1.5772166,['target'],103,0,103,0,177.1800298,,5,177.1602929,177.1800298,177.1800298,0.010871,178.7376214,[np.float64(0.4625)],[np.float64(0.17125)],[1],[0],[0],[1.5772166000097059],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
104,0,104,[np.float64(0.44625)],[np.float64(0.185)],[1],[0],[0],1.7682562,[None],104,0,104,0,178.7621087,,5,178.7503705,178.7621087,178.7621087,0.0125471,180.5187861,[np.float64(0.44625)],[np.float64(0.185)],[1],[0],[0],[1.7682562000118196],[None],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
105,0,105,[np.float64(-0.3825)],[np.float64(0.26125)],[1],[0],[0],1.6978782,['target'],105,0,105,0,180.5449091,,5,180.5341764,180.5449091,180.5449091,0.0152084,182.2321687,[np.float64(-0.3825)],[np.float64(0.26125)],[1],[0],[0],[1.6978781999787316],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
106,0,106,[np.float64(-0.48375)],[np.float64(-0.115)],[1],[0],[0],1.5324072,['target'],106,0,106,0,182.2605793,,5,182.2466377,182.2605793,182.2605793,0.0142701,183.7791476,[np.float64(-0.48375)],[np.float64(-0.115)],[1],[0],[0],[1.532407200022135],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
107,0,107,[np.float64(0.24125)],[np.float64(0.3125)],[1],[0],[0],1.9316506,['target'],107,0,107,0,183.8272724,,10,183.8030253,183.8272724,183.8272724,0.0236509,185.7347834,[np.float64(0.24125)],[np.float64(0.3125)],[1],[0],[0],[1.931650599988643],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
108,0,108,[np.float64(0.4225)],[np.float64(0.3175)],[1],[0],[0],1.4966221,['target'],108,0,108,0,185.759435,,5,185.7491792,185.759435,185.759435,0.0141742,187.2458828,[np.float64(0.4225)],[np.float64(0.3175)],[1],[0],[0],[1.496622100006789],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
109,0,109,[np.float64(0.0625)],[np.float64(-0.10625)],[1],[0],[0],1.5101798,['target'],109,0,109,0,187.2918091,,10,187.2673973,187.2918091,187.2918091,0.0213852,188.7776939,[np.float64(0.0625)],[np.float64(-0.10625)],[1],[0],[0],[1.5101797999814153],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
110,0,110,[np.float64(0.31)],[np.float64(-0.21125)],[1],[0],[0],1.3919968,['target'],110,0,110,0,188.8085367,,5,188.7907042,188.8085367,188.8085367,0.0127497,190.1828118,[np.float64(0.31)],[np.float64(-0.21125)],[1],[0],[0],[1.3919968000263907],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
111,0,111,[np.float64(0.25625)],[np.float64(0.4025)],[1],[0],[0],2.4254786,['target'],111,0,111,0,190.2241762,,10,190.2040463,190.2241762,190.2241762,0.0210479,192.6296615,[np.float64(0.25625)],[np.float64(0.4025)],[1],[0],[0],[2.42547860002378],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
112,0,112,[np.float64(0.24875)],[np.float64(-0.22375)],[1],[0],[0],1.4888098,[None],112,0,112,0,192.6729469,,10,192.6556057,192.6729469,192.6729469,0.0256151,194.1445899,[np.float64(0.24875)],[np.float64(-0.22375)],[1],[0],[0],[1.4888098000083119],[None],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
113,0,113,[np.float64(0.46375)],[np.float64(0.08125)],[1],[0],[0],1.6469222,['target'],113,0,113,0,194.1720723,,5,194.161595,194.1720723,194.1720723,0.0166533,195.8087433,[np.float64(0.46375)],[np.float64(0.08125)],[1],[0],[0],[1.646922199986875],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
114,0,114,[np.float64(-0.1)],[np.float64(0.4825)],[1],[0],[0],5.075717,['target'],114,0,114,0,195.8552717,,10,195.8313705,195.8552717,195.8552717,0.0223853,200.9071845,[np.float64(-0.1)],[np.float64(0.4825)],[1],[0],[0],[5.075716999999713],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
115,0,115,[np.float64(0.0175)],[np.float64(-0.01875)],[1],[0],[0],2.3814621,['target'],115,0,115,0,200.9533903,,10,200.9290787,200.9533903,200.9533903,0.0217093,203.3106449,[np.float64(0.0175)],[np.float64(-0.01875)],[1],[0],[0],[2.381462100020144],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
116,0,116,[np.float64(-0.245)],[np.float64(-0.225)],[1],[0],[0],2.3298607,['target'],116,0,116,0,203.3346108,,5,203.3259216,203.3346108,203.3346108,0.0150374,205.6558885,[np.float64(-0.245)],[np.float64(-0.225)],[1],[0],[0],[2.329860700003337],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
117,0,117,[np.float64(-0.21875)],[np.float64(-0.02)],[1],[0],[0],1.1252943,['target'],117,0,117,0,205.6837889,,5,205.6658243,205.6837889,205.6837889,0.0097775,206.7912272,[np.float64(-0.21875)],[np.float64(-0.02)],[1],[0],[0],[1.1252942999708466],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
118,0,118,[np.float64(-0.11)],[np.float64(0.07)],[1],[0],[0],1.4664719,['target'],118,0,118,0,206.8329685,,10,206.8126528,206.8329685,206.8329685,0.0212198,208.2793156,[np.float64(-0.11)],[np.float64(0.07)],[1],[0],[0],[1.4664718999993056],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
119,0,119,[np.float64(0.39)],[np.float64(0.235)],[1],[0],[0],1.3866026,['target'],119,0,119,0,208.3159508,,10,208.2999159,208.3159508,208.3159508,0.0203527,209.6866126,[np.float64(0.39)],[np.float64(0.235)],[1],[0],[0],[1.3866025999886915],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
120,0,120,[np.float64(0.0875)],[np.float64(0.12)],[1],[0],[0],1.3713316,['target'],120,0,120,0,209.7159807,,5,209.7003869,209.7159807,209.7159807,0.0135919,211.071832,[np.float64(0.0875)],[np.float64(0.12)],[1],[0],[0],[1.371331599948462],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
121,0,121,[np.float64(-0.24375)],[np.float64(0.17)],[1],[0],[0],1.3833574,['target'],121,0,121,0,211.0982326,,5,211.087352,211.0982326,211.0982326,0.0153334,212.4708162,[np.float64(-0.24375)],[np.float64(0.17)],[1],[0],[0],[1.3833574000163935],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
122,0,122,[np.float64(-0.0825)],[np.float64(-0.19875)],[1],[0],[0],1.7285474,[None],122,0,122,0,212.5144161,,10,212.4936929,212.5144161,212.5144161,0.0227008,214.2223346,[np.float64(-0.0825)],[np.float64(-0.19875)],[1],[0],[0],[1.728547399980016],[None],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
123,0,123,[np.float64(-0.225)],[np.float64(-0.01125)],[1],[0],[0],1.4497637,['target'],123,0,123,0,214.24664,,5,214.2363887,214.24664,214.24664,0.0138379,215.6862771,[np.float64(-0.225)],[np.float64(-0.01125)],[1],[0],[0],[1.4497637000167742],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
124,0,124,[np.float64(0.15375)],[np.float64(0.08625)],[1],[0],[0],1.2315693,['target'],124,0,124,0,215.7131017,,5,215.6992255,215.7131017,215.7131017,0.0127521,216.9308923,[np.float64(0.15375)],[np.float64(0.08625)],[1],[0],[0],[1.2315692999982275],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
125,0,125,[np.float64(0.33625)],[np.float64(0.04875)],[1],[0],[0],1.2976946,['target'],125,0,125,0,216.962658,,5,216.9407366,216.962658,216.962658,0.0096946,218.2385555,[np.float64(0.33625)],[np.float64(0.04875)],[1],[0],[0],[1.2976945999544114],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
126,0,126,[np.float64(-0.4625)],[np.float64(0.15)],[1],[0],[0],2.9272768,['target'],126,0,126,0,218.2781461,,10,218.2594492,218.2781461,218.2781461,0.0206975,221.1868381,[np.float64(-0.4625)],[np.float64(0.15)],[1],[0],[0],[2.9272768000373617],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
127,0,127,[np.float64(0.0075)],[np.float64(-0.33625)],[1],[0],[0],2.1149087,['target'],127,0,127,0,221.2103192,,5,221.2006395,221.2103192,221.2103192,0.0135837,223.3156586,[np.float64(0.0075)],[np.float64(-0.33625)],[1],[0],[0],[2.114908700052183],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
128,0,128,[np.float64(0.4075)],[np.float64(-0.055)],[1],[0],[0],1.4577122,[None],128,0,128,0,223.3429981,,5,223.3275171,223.3429981,223.3429981,0.011673,224.7853416,[np.float64(0.4075)],[np.float64(-0.055)],[1],[0],[0],[1.4577122000046074],[None],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
129,0,129,[np.float64(0.22)],[np.float64(-0.24875)],[1],[0],[0],1.3962688,['target'],129,0,129,0,224.8089815,,5,224.8001952,224.8089815,224.8089815,0.0146695,226.1965332,[np.float64(0.22)],[np.float64(-0.24875)],[1],[0],[0],[1.396268800017424],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
130,0,130,[np.float64(-0.3075)],[np.float64(0.345)],[1],[0],[0],1.7608264,['target'],130,0,130,0,226.2251278,,5,226.2058849,226.2251278,226.2251278,0.0092374,227.9668285,[np.float64(-0.3075)],[np.float64(0.345)],[1],[0],[0],[1.7608264000155032],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
131,0,131,[np.float64(-0.18875)],[np.float64(-0.11375)],[1],[0],[0],1.3707955,['target'],131,0,131,0,228.0077377,,10,227.9895336,228.0077377,228.0077377,0.0225229,229.3604128,[np.float64(-0.18875)],[np.float64(-0.11375)],[1],[0],[0],[1.3707954999990761],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
132,0,132,[np.float64(0.23625)],[np.float64(-0.30875)],[1],[0],[0],1.565791,['target'],132,0,132,0,229.4072422,,10,229.3821579,229.4072422,229.4072422,0.021565,230.9480577,[np.float64(0.23625)],[np.float64(-0.30875)],[1],[0],[0],[1.5657909999717958],['target'],participant 2,1,2025-10-01_19h47.06.968,untitled,,2025.1.1,60.06536313,2025-10-01 19h47.16.965794 +0530
