thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
127,0,127,[np.float64(0.38333333333333336)],[np.float64(0.36666666666666664)],[1],[0],[0],1.6919761,['target'],127,0,127,0,228.3996001,,5,228.378187,228.3996001,228.3996001,0.007748,230.0702418,[np.float64(0.38333333333333336)],[np.float64(0.36666666666666664)],[1],[0],[0],[1.6919761000317521],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
128,0,128,[np.float64(-0.22333333333333333)],[np.float64(0.31)],[1],[0],[0],2.1497452,['target'],128,0,128,0,230.1010391,,10,230.0850958,230.1010391,230.1010391,0.0146928,232.2348859,[np.float64(-0.22333333333333333)],[np.float64(0.31)],[1],[0],[0],[2.149745200003963],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
129,0,129,[np.float64(0.41)],[np.float64(0.495)],[1],[0],[0],2.391684,['target'],129,0,129,0,232.265015,,5,232.242658,232.265015,232.265015,0.007683,234.634388,[np.float64(0.41)],[np.float64(0.495)],[1],[0],[0],[2.3916840000310913],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
130,0,130,[np.float64(-0.2916666666666667)],[np.float64(-0.23)],[1],[0],[0],1.607867,['target'],130,0,130,0,234.6639563,,5,234.6419637,234.6639563,234.6639563,0.007499,236.2498878,[np.float64(-0.2916666666666667)],[np.float64(-0.23)],[1],[0],[0],[1.6078670000424609],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
131,0,131,[np.float64(-0.38333333333333336)],[np.float64(0.31)],[1],[0],[0],1.6104771,['target'],131,0,131,0,236.2802401,,5,236.2576312,236.2802401,236.2802401,0.0076655,237.8681592,[np.float64(-0.38333333333333336)],[np.float64(0.31)],[1],[0],[0],[1.61047710001003],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
132,0,132,[np.float64(0.24833333333333332)],[np.float64(0.48833333333333334)],[1],[0],[0],2.3235844,['target'],132,0,132,0,237.8952121,,5,237.8757578,237.8952121,237.8952121,0.0075239,240.1993974,[np.float64(0.24833333333333332)],[np.float64(0.48833333333333334)],[1],[0],[0],[2.323584400000982],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
133,0,133,[np.float64(-0.22833333333333333)],[np.float64(-0.22333333333333333)],[1],[0],[0],1.5910401,['target'],133,0,133,0,240.2287788,,5,240.2067181,240.2287788,240.2287788,0.0072466,241.7978121,[np.float64(-0.22833333333333333)],[np.float64(-0.22333333333333333)],[1],[0],[0],[1.591040100029204],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
134,0,134,[np.float64(-0.395)],[np.float64(0.0016666666666666668)],[1],[0],[0],1.6686296,['target'],134,0,134,0,241.8277175,,10,241.8117921,241.8277175,241.8277175,0.0139084,243.480472,[np.float64(-0.395)],[np.float64(0.0016666666666666668)],[1],[0],[0],[1.668629600026179],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
135,0,135,[np.float64(0.15333333333333332)],[np.float64(0.0)],[1],[0],[0],1.8422995,['target'],135,0,135,0,243.5099088,,5,243.4879128,243.5099088,243.5099088,0.0073498,245.3302837,[np.float64(0.15333333333333332)],[np.float64(0.0)],[1],[0],[0],[1.8422994999564253],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
136,0,136,[np.float64(0.115)],[np.float64(0.475)],[1],[0],[0],4.0730247,['target'],136,0,136,0,245.3597618,,5,245.3383519,245.3597618,245.3597618,0.0079382,249.4114257,[np.float64(0.115)],[np.float64(0.475)],[1],[0],[0],[4.073024699988309],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
137,0,137,[np.float64(0.023333333333333334)],[np.float64(0.07)],[1],[0],[0],1.3853231,['target'],137,0,137,0,249.4422635,,10,249.4254563,249.4422635,249.4422635,0.0139618,250.8108189,[np.float64(0.023333333333333334)],[np.float64(0.07)],[1],[0],[0],[1.3853230999666266],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
138,0,138,[np.float64(0.4533333333333333)],[np.float64(-0.475)],[1],[0],[0],2.5009129,['target'],138,0,138,0,250.8401586,,10,250.8251848,250.8401586,250.8401586,0.0142724,253.326155,[np.float64(0.4533333333333333)],[np.float64(-0.475)],[1],[0],[0],[2.5009129000245593],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
139,0,139,[np.float64(-0.16833333333333333)],[np.float64(-0.405)],[1],[0],[0],2.0076936,['target'],139,0,139,0,253.3560175,,5,253.3341866,253.3560175,253.3560175,0.0079403,255.3419402,[np.float64(-0.16833333333333333)],[np.float64(-0.405)],[1],[0],[0],[2.0076935999677517],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
140,0,140,[np.float64(0.27166666666666667)],[np.float64(-0.06333333333333334)],[1],[0],[0],1.4847412,['target'],140,0,140,0,255.37209,,10,255.3568631,255.37209,255.37209,0.0148494,256.8416733,[np.float64(0.27166666666666667)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.4847411999944597],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
141,0,141,[np.float64(-0.22333333333333333)],[np.float64(-0.4816666666666667)],[1],[0],[0],1.6248596,['target'],141,0,141,0,256.8715269,,5,256.8498144,256.8715269,256.8715269,0.0079813,258.474746,[np.float64(-0.22333333333333333)],[np.float64(-0.4816666666666667)],[1],[0],[0],[1.624859599978663],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
142,0,142,[np.float64(0.0033333333333333335)],[np.float64(0.07666666666666666)],[1],[0],[0],1.8336226,['target'],142,0,142,0,258.5035738,,10,258.4894175,258.5035738,258.5035738,0.0145443,260.3230901,[np.float64(0.0033333333333333335)],[np.float64(0.07666666666666666)],[1],[0],[0],[1.8336226000101306],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
143,0,143,[np.float64(-0.285)],[np.float64(-0.008333333333333333)],[1],[0],[0],1.3176243,['target'],143,0,143,0,260.3525277,,10,260.3381377,260.3525277,260.3525277,0.0149591,261.6558108,[np.float64(-0.285)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.3176243000198156],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
144,0,144,[np.float64(0.20166666666666666)],[np.float64(-0.13166666666666665)],[1],[0],[0],2.6514884,['target'],144,0,144,0,261.6854057,,10,261.6695215,261.6854057,261.6854057,0.0136234,264.3210579,[np.float64(0.20166666666666666)],[np.float64(-0.13166666666666665)],[1],[0],[0],[2.651488400006201],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
145,0,145,[np.float64(-0.18333333333333332)],[np.float64(0.11333333333333333)],[1],[0],[0],1.4753662,['target'],145,0,145,0,264.3346321,,5,264.3284908,264.3346321,264.3346321,0.0073534,265.8039087,[np.float64(-0.18333333333333332)],[np.float64(0.11333333333333333)],[1],[0],[0],[1.4753661999711767],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
146,0,146,[np.float64(0.33)],[np.float64(-0.26666666666666666)],[1],[0],[0],1.7505957,[None],146,0,146,0,265.8339909,,10,265.8184643,265.8339909,265.8339909,0.0144868,267.5691175,[np.float64(0.33)],[np.float64(-0.26666666666666666)],[1],[0],[0],[1.7505956999957561],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
147,0,147,[np.float64(0.3566666666666667)],[np.float64(0.14833333333333334)],[1],[0],[0],1.6362054,['target'],147,0,147,0,267.5996207,,10,267.5835636,267.5996207,267.5996207,0.0143529,269.2198364,[np.float64(0.3566666666666667)],[np.float64(0.14833333333333334)],[1],[0],[0],[1.6362054000492208],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
148,0,148,[np.float64(0.18833333333333332)],[np.float64(-0.043333333333333335)],[1],[0],[0],1.318843,['target'],148,0,148,0,269.249073,,10,269.2357163,269.249073,269.249073,0.0157142,270.554606,[np.float64(0.18833333333333332)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.3188429999863729],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
149,0,149,[np.float64(-0.19833333333333333)],[np.float64(0.07833333333333334)],[1],[0],[0],1.2339815,['target'],149,0,149,0,270.5816014,,10,270.56829,270.5816014,270.5816014,0.0135789,271.8023245,[np.float64(-0.19833333333333333)],[np.float64(0.07833333333333334)],[1],[0],[0],[1.2339815000304952],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
150,0,150,[np.float64(-0.075)],[np.float64(-0.05)],[1],[0],[0],1.7340474,['target'],150,0,150,0,271.8311267,,10,271.8169378,271.8311267,271.8311267,0.0145339,273.5510561,[np.float64(-0.075)],[np.float64(-0.05)],[1],[0],[0],[1.7340474000084214],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
151,0,151,[np.float64(0.08333333333333333)],[np.float64(-0.375)],[1],[0],[0],1.9519908,[None],151,0,151,0,273.5810508,,10,273.5653517,273.5810508,273.5810508,0.014135,275.5173901,[np.float64(0.08333333333333333)],[np.float64(-0.375)],[1],[0],[0],[1.9519907999783754],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
152,0,152,[np.float64(-0.2833333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],1.6576899,['target'],152,0,152,0,275.5463813,,5,275.5247599,275.5463813,275.5463813,0.00727,277.1825281,[np.float64(-0.2833333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],[1.6576899000210688],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
153,0,153,[np.float64(-0.008333333333333333)],[np.float64(-0.3016666666666667)],[1],[0],[0],1.7397464,[None],153,0,153,0,277.2120519,,5,277.1908057,277.2120519,277.2120519,0.0081344,278.9305985,[np.float64(-0.008333333333333333)],[np.float64(-0.3016666666666667)],[1],[0],[0],[1.739746399980504],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
154,0,154,[np.float64(-0.315)],[np.float64(-0.03166666666666667)],[1],[0],[0],1.3766801,[None],154,0,154,0,278.9451357,,5,278.9380697,278.9451357,278.9451357,0.0073858,280.3148371,[np.float64(-0.315)],[np.float64(-0.03166666666666667)],[1],[0],[0],[1.376680099987425],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
155,0,155,[np.float64(-0.16166666666666665)],[np.float64(0.36333333333333334)],[1],[0],[0],2.4074129,['target'],155,0,155,0,280.3440352,,5,280.3228576,280.3440352,280.3440352,0.0078686,282.7303254,[np.float64(-0.16166666666666665)],[np.float64(0.36333333333333334)],[1],[0],[0],[2.40741290000733],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
156,0,156,[np.float64(0.395)],[np.float64(-0.4766666666666667)],[1],[0],[0],3.1680141,['target'],156,0,156,0,282.7598511,,10,282.7444471,282.7598511,282.7598511,0.0140418,285.9125093,[np.float64(0.395)],[np.float64(-0.4766666666666667)],[1],[0],[0],[3.1680140999960713],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
157,0,157,[np.float64(0.10666666666666667)],[np.float64(0.19833333333333333)],[1],[0],[0],1.4008659,['target'],157,0,157,0,285.9420764,,10,285.927581,285.9420764,285.9420764,0.0149802,287.3284993,[np.float64(0.10666666666666667)],[np.float64(0.19833333333333333)],[1],[0],[0],[1.4008659000392072],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
158,0,158,[np.float64(-0.28833333333333333)],[np.float64(0.195)],[1],[0],[0],1.3076122,['target'],158,0,158,0,287.3573864,,5,287.3367024,287.3573864,287.3573864,0.0080953,288.6443658,[np.float64(-0.28833333333333333)],[np.float64(0.195)],[1],[0],[0],[1.3076122000347823],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
159,0,159,[np.float64(-0.06666666666666667)],[np.float64(0.205)],[1],[0],[0],2.339912,['target'],159,0,159,0,288.6737424,,5,288.6524322,288.6737424,288.6737424,0.0079906,290.9923962,[np.float64(-0.06666666666666667)],[np.float64(0.205)],[1],[0],[0],[2.3399119999958202],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
160,0,160,[np.float64(-0.345)],[np.float64(0.2633333333333333)],[1],[0],[0],10.0986384,['target'],160,0,160,0,291.0231038,,10,291.0067299,291.0231038,291.0231038,0.0142391,301.1054129,[np.float64(-0.345)],[np.float64(0.2633333333333333)],[1],[0],[0],[10.098638399969786],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
161,0,161,[np.float64(0.34)],[np.float64(-0.21333333333333335)],[1],[0],[0],1.6686133,['target'],161,0,161,0,301.135386,,10,301.1199954,301.135386,301.135386,0.0144915,302.788659,[np.float64(0.34)],[np.float64(-0.21333333333333335)],[1],[0],[0],[1.6686133000184782],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
162,0,162,[np.float64(-0.245)],[np.float64(-0.03666666666666667)],[1],[0],[0],1.27514,['target'],162,0,162,0,302.8182616,,5,302.7961501,302.8182616,302.8182616,0.0073759,304.0713407,[np.float64(-0.245)],[np.float64(-0.03666666666666667)],[1],[0],[0],[1.2751400000415742],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
163,0,163,[np.float64(0.17833333333333334)],[np.float64(0.4816666666666667)],[1],[0],[0],5.4497885,['target'],163,0,163,0,304.1003734,,10,304.0851388,304.1003734,304.1003734,0.013726,309.5349744,[np.float64(0.17833333333333334)],[np.float64(0.4816666666666667)],[1],[0],[0],[5.449788500030991],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
164,0,164,[np.float64(0.07833333333333334)],[np.float64(-0.37166666666666665)],[1],[0],[0],1.7591116,['target'],164,0,164,0,309.5649332,,5,309.5426941,309.5649332,309.5649332,0.007614,311.3018973,[np.float64(0.07833333333333334)],[np.float64(-0.37166666666666665)],[1],[0],[0],[1.759111599996686],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
165,0,165,[np.float64(-0.20166666666666666)],[np.float64(0.3466666666666667)],[1],[0],[0],1.4078369,['target'],165,0,165,0,311.3337752,,5,311.3098111,311.3337752,311.3337752,0.0078124,312.7177054,[np.float64(-0.20166666666666666)],[np.float64(0.3466666666666667)],[1],[0],[0],[1.407836899976246],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
166,0,166,[np.float64(0.31333333333333335)],[np.float64(0.075)],[1],[0],[0],1.5180769,['target'],166,0,166,0,312.7472249,,10,312.7321817,312.7472249,312.7472249,0.0143494,314.2503303,[np.float64(0.31333333333333335)],[np.float64(0.075)],[1],[0],[0],[1.5180768999853171],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
167,0,167,[np.float64(0.07833333333333334)],[np.float64(0.155)],[1],[0],[0],1.341673,['target'],167,0,167,0,314.2803149,,5,314.2584261,314.2803149,314.2803149,0.007914,315.6001689,[np.float64(0.07833333333333334)],[np.float64(0.155)],[1],[0],[0],[1.341673000017181],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
168,0,168,[np.float64(0.27166666666666667)],[np.float64(-0.245)],[1],[0],[0],1.5405159,['target'],168,0,168,0,315.6288309,,5,315.608007,315.6288309,315.6288309,0.0076968,317.148581,[np.float64(0.27166666666666667)],[np.float64(-0.245)],[1],[0],[0],[1.540515900007449],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
169,0,169,[np.float64(0.42833333333333334)],[np.float64(0.37833333333333335)],[1],[0],[0],2.6912885,[None],169,0,169,0,317.178433,,5,317.1561791,317.178433,317.178433,0.0075249,319.8475201,[np.float64(0.42833333333333334)],[np.float64(0.37833333333333335)],[1],[0],[0],[2.6912884999765083],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
170,0,170,[np.float64(0.023333333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],1.3843244,['target'],170,0,170,0,319.8775709,,10,319.861672,319.8775709,319.8775709,0.0140769,321.2460417,[np.float64(0.023333333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.3843243999872357],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
171,0,171,[np.float64(0.2783333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],1.2364784,[None],171,0,171,0,321.2766555,,10,321.2600332,321.2766555,321.2766555,0.0138335,322.4965614,[np.float64(0.2783333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.2364784000092186],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
172,0,172,[np.float64(0.44166666666666665)],[np.float64(0.4266666666666667)],[1],[0],[0],2.8184395,['target'],172,0,172,0,322.5260089,,10,322.5107527,322.5260089,322.5260089,0.0141017,325.3292385,[np.float64(0.44166666666666665)],[np.float64(0.4266666666666667)],[1],[0],[0],[2.818439499998931],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
173,0,173,[np.float64(0.13166666666666665)],[np.float64(0.29833333333333334)],[1],[0],[0],1.4350971,['target'],173,0,173,0,325.3582361,,10,325.3440074,325.3582361,325.3582361,0.014681,326.77916,[np.float64(0.13166666666666665)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.4350970999803394],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
174,0,174,[np.float64(0.3283333333333333)],[np.float64(0.07)],[1],[0],[0],1.499133,['target'],174,0,174,0,326.8074034,,10,326.7945466,326.8074034,326.8074034,0.0152989,328.2937199,[np.float64(0.3283333333333333)],[np.float64(0.07)],[1],[0],[0],[1.4991329999757],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
175,0,175,[np.float64(0.485)],[np.float64(-0.175)],[1],[0],[0],2.2678469,['target'],175,0,175,0,328.3249647,,10,328.3084393,328.3249647,328.3249647,0.0146293,330.5763465,[np.float64(0.485)],[np.float64(-0.175)],[1],[0],[0],[2.2678468999802135],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
176,0,176,[np.float64(0.165)],[np.float64(0.32166666666666666)],[1],[0],[0],1.9029397,['target'],176,0,176,0,330.6061547,,10,330.5905635,330.6061547,330.6061547,0.0141264,332.4935586,[np.float64(0.165)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.9029396999976598],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
177,0,177,[np.float64(-0.44333333333333336)],[np.float64(-0.405)],[1],[0],[0],2.07351,['target'],177,0,177,0,332.5224018,,5,332.501152,332.5224018,332.5224018,0.0074986,334.5747148,[np.float64(-0.44333333333333336)],[np.float64(-0.405)],[1],[0],[0],[2.0735099999583326],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
178,0,178,[np.float64(0.39666666666666667)],[np.float64(0.20333333333333334)],[1],[0],[0],2.1424672,['target'],178,0,178,0,334.6045125,,5,334.582487,334.6045125,334.6045125,0.0076873,336.7250241,[np.float64(0.39666666666666667)],[np.float64(0.20333333333333334)],[1],[0],[0],[2.1424671999993734],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
179,0,179,[np.float64(-0.30666666666666664)],[np.float64(-0.051666666666666666)],[1],[0],[0],2.6328808,['target'],179,0,179,0,336.7535027,,10,336.7397543,336.7535027,336.7535027,0.0146498,339.3726863,[np.float64(-0.30666666666666664)],[np.float64(-0.051666666666666666)],[1],[0],[0],[2.632880799996201],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
180,0,180,[np.float64(-0.21333333333333335)],[np.float64(-0.31333333333333335)],[1],[0],[0],1.7584275,['target'],180,0,180,0,339.4018462,,5,339.3805627,339.4018462,339.4018462,0.0077643,341.1390871,[np.float64(-0.21333333333333335)],[np.float64(-0.31333333333333335)],[1],[0],[0],[1.7584274999680929],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
181,0,181,[np.float64(0.27666666666666667)],[np.float64(-0.185)],[1],[0],[0],1.3747075,['target'],181,0,181,0,341.1684674,,5,341.1471541,341.1684674,341.1684674,0.0079374,342.5219342,[np.float64(0.27666666666666667)],[np.float64(-0.185)],[1],[0],[0],[1.3747075000428595],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
182,0,182,[np.float64(0.21166666666666667)],[np.float64(-0.051666666666666666)],[1],[0],[0],1.2680117,['target'],182,0,182,0,342.5510289,,10,342.5364986,342.5510289,342.5510289,0.0144361,343.8045815,[np.float64(0.21166666666666667)],[np.float64(-0.051666666666666666)],[1],[0],[0],[1.2680117000127211],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
183,0,183,[np.float64(0.3383333333333333)],[np.float64(-0.41833333333333333)],[1],[0],[0],2.5160863,['target'],183,0,183,0,343.8338224,,10,343.8198848,343.8338224,343.8338224,0.0151452,346.3360185,[np.float64(0.3383333333333333)],[np.float64(-0.41833333333333333)],[1],[0],[0],[2.5160862999618985],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
184,0,184,[np.float64(-0.17666666666666667)],[np.float64(0.17)],[1],[0],[0],1.4917108,[None],184,0,184,0,346.3655974,,5,346.3435416,346.3655974,346.3655974,0.0074334,347.8353038,[np.float64(-0.17666666666666667)],[np.float64(0.17)],[1],[0],[0],[1.491710799979046],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
185,0,185,[np.float64(0.21166666666666667)],[np.float64(0.17666666666666667)],[1],[0],[0],1.3411956,['target'],185,0,185,0,347.865157,,5,347.8432566,347.865157,347.865157,0.0078709,349.1844808,[np.float64(0.21166666666666667)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.3411955999908969],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
186,0,186,[np.float64(0.17833333333333334)],[np.float64(0.08166666666666667)],[1],[0],[0],1.3376506,['target'],186,0,186,0,349.2145798,,10,349.19865,349.2145798,349.2145798,0.0140973,350.5363478,[np.float64(0.17833333333333334)],[np.float64(0.08166666666666667)],[1],[0],[0],[1.3376506000058725],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
187,0,187,[np.float64(-0.10666666666666667)],[np.float64(0.46)],[1],[0],[0],1.9003854,[None],187,0,187,0,350.5638758,,10,350.5503445,350.5638758,350.5638758,0.0139093,352.4507791,[np.float64(-0.10666666666666667)],[np.float64(0.46)],[1],[0],[0],[1.900385399989318],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
188,0,188,[np.float64(-0.09166666666666666)],[np.float64(0.215)],[1],[0],[0],1.4345335,['target'],188,0,188,0,352.4801234,,10,352.46523,352.4801234,352.4801234,0.0143615,353.8998357,[np.float64(-0.09166666666666666)],[np.float64(0.215)],[1],[0],[0],[1.4345334999961779],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
189,0,189,[np.float64(-0.16166666666666665)],[np.float64(-0.28833333333333333)],[1],[0],[0],2.0508203,['target'],189,0,189,0,353.9290158,,10,353.9148526,353.9290158,353.9290158,0.0148321,355.9657511,[np.float64(-0.16166666666666665)],[np.float64(-0.28833333333333333)],[1],[0],[0],[2.0508203000063077],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
190,0,190,[np.float64(0.065)],[np.float64(-0.06)],[1],[0],[0],1.239363,['target'],190,0,190,0,355.9952046,,5,355.974013,355.9952046,355.9952046,0.0080744,357.2134266,[np.float64(0.065)],[np.float64(-0.06)],[1],[0],[0],[1.2393629999714904],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
