delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,50,2,4,space,0.4220088,None,150,1,[2.5520899000111967],[2.55210430000443],4,2,50,4,373.1390043,,373.1250902,373.1390043,374.1397024,374.1397024,374.1397024,374.5732954,space,0.4220088,None,374.5744379,374.9731056,375.2869475,375.2653765,375.2660055,375.2869475,375.2869475,375.2869475,377.8400055,150,1,[2.5520899000111967],[2.55210430000443],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,51,3,4,space,0.45242,None,150,1,[2.652468700078316],[2.6524776000296697],4,3,51,3,377.8538046,,377.8407236,377.8538046,378.8540204,378.8540204,378.8540204,379.3213056,space,0.45242,None,379.3223885,379.4369977,379.7509679,379.7376387,379.738246,379.7509679,379.7509679,379.7509679,382.4037554,150,1,[2.652468700078316],[2.6524776000296697],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,52,4,4,space,0.3271658,None,100,1,[1.967717899940908],[1.9677316999295726],4,4,52,0,382.4177812,,382.4040049,382.4177812,383.418098,383.418098,383.418098,383.7523218,space,0.3271658,None,383.7540891,383.8673927,384.1999017,384.1671859,384.168147,384.1999017,384.1999017,384.1999017,386.1681626,100,1,[1.967717899940908],[1.9677316999295726],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,53,5,4,space,0.2808256,None,500,1,[2.7842474000062793],[2.784265400026925],4,5,53,2,386.1834408,,386.1685631,386.1834408,387.1832841,387.1832841,387.1832841,387.4677188,space,0.2808256,None,387.4685512,388.1818948,388.4977404,388.4763368,388.4771163,388.4977404,388.4977404,388.4977404,391.2828708,500,1,[2.7842474000062793],[2.784265400026925],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,54,6,4,space,0.4346171,None,200,1,[3.0678339999867603],[3.067846600082703],4,6,54,8,391.2981806,,391.2832567,391.2981806,392.2817719,392.2817719,392.2979597,392.7175622,space,0.4346171,None,392.7186566,393.4306432,393.746549,393.7279544,393.7288189,393.746549,393.746549,393.746549,396.8147913,200,1,[3.0678339999867603],[3.067846600082703],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,55,7,4,space,0.3276231,None,150,1,[3.400580000015907],[3.4005973000312224],4,7,55,10,396.8291868,,396.8150676,396.8291868,397.8296939,397.8296939,397.8296939,398.1632208,space,0.3276231,None,398.1641327,398.5623187,398.8937845,398.8653688,398.8659952,398.8937845,398.8937845,398.8937845,402.2949422,150,1,[3.400580000015907],[3.4005973000312224],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,56,8,4,space,0.3864009,None,100,1,[2.1024478999897838],[2.1024623999837786],4,8,56,9,402.3092449,,402.2952881,402.3092449,403.3102552,403.3102552,403.3102552,403.7102344,space,0.3864009,None,403.7113591,403.8097281,404.1247588,404.1061524,404.1069343,404.1247588,404.1247588,404.1247588,406.2276912,100,1,[2.1024478999897838],[2.1024623999837786],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,57,9,4,space,0.3174129,None,200,1,[3.5823530999477953],[3.582368699950166],4,9,57,7,406.2414599,,406.2280463,406.2414599,407.2412107,407.2412107,407.2412107,407.5607269,space,0.3174129,None,407.5620102,407.9783534,408.3065905,408.2806996,408.2813678,408.3065905,408.3065905,408.3065905,411.8894657,200,1,[3.5823530999477953],[3.582368699950166],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,58,10,4,space,0.324975,None,400,1,[2.216774999978952],[2.216788199963048],4,10,58,5,411.9051584,,411.8898094,411.9051584,412.8888959,412.8888959,412.906003,413.2227782,space,0.324975,None,413.2240255,413.9218634,414.2370079,414.2163592,414.2171504,414.2370079,414.2370079,414.2370079,416.4543032,400,1,[2.216774999978952],[2.216788199963048],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,59,11,4,space,0.5836923,None,200,1,[3.100604899926111],[3.10061899991706],4,11,59,11,416.4700854,,416.4546956,416.4700854,417.4537169,417.4537169,417.4707494,418.0384583,space,0.5836923,None,418.039541,418.7531797,419.068024,419.0466126,419.0474716,419.068024,419.068024,419.068024,422.1691409,200,1,[3.100604899926111],[3.10061899991706],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,60,0,5,space,0.5390255,None,300,1,[2.8164991999510676],[2.816517799976282],5,0,60,9,422.1853803,,422.1694644,422.1853803,423.1677186,423.1677186,423.1849232,423.718641,space,0.5390255,None,423.719661,423.833559,424.1661127,424.1364887,424.1371953,424.1661127,424.1661127,424.1661127,426.9831751,300,1,[2.8164991999510676],[2.816517799976282],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,61,1,5,space,0.3262106,None,100,1,[2.086276500020176],[2.086290800012648],5,1,61,0,426.9986886,,426.9834711,426.9986886,427.9831378,427.9831378,427.9994744,428.3165491,space,0.3262106,None,428.3175185,428.432691,428.7469145,428.7336912,428.7343063,428.7469145,428.7469145,428.7469145,430.8337023,100,1,[2.086276500020176],[2.086290800012648],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,62,2,5,space,0.2763398,None,450,1,[2.6839191999752074],[2.6839339999714866],5,2,62,2,430.8482943,,430.8340484,430.8482943,431.8472309,431.8472309,431.8645081,432.1301428,space,0.2763398,None,432.1310139,432.8312056,433.145856,433.1267624,433.1277328,433.145856,433.145856,433.145856,435.8302821,450,1,[2.6839191999752074],[2.6839339999714866],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,63,3,5,space,0.3446194,None,250,1,[2.301939799915999],[2.3019625999731943],5,3,63,10,435.8450408,,435.8307462,435.8450408,436.8291859,436.8291859,436.8460996,437.1788819,space,0.3446194,None,437.1798284,437.5793329,437.9098811,437.8798808,437.8805937,437.9098811,437.9098811,437.9098811,440.21245,250,1,[2.301939799915999],[2.3019625999731943],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,64,4,5,space,0.5127086,None,370,1,[3.777476199902594],[3.777494499925524],5,4,64,5,440.2267848,,440.212937,440.2267848,441.2265612,441.2265612,441.2265612,441.7440001,space,0.5127086,None,441.7450119,442.4598534,442.7752439,442.7613673,442.7618826,442.7752439,442.7752439,442.7752439,446.5533819,370,1,[3.777476199902594],[3.777494499925524],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,65,5,5,space,0.5067765,None,150,1,[3.1340864999219775],[3.134101799922064],5,5,65,1,446.5723831,,446.5537585,446.5723831,447.5575714,447.5575714,447.573711,448.0753681,space,0.5067765,None,448.0762363,448.4898207,448.8056911,448.785045,448.7860156,448.8056911,448.8056911,448.8056911,451.9402816,150,1,[3.1340864999219775],[3.134101799922064],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,66,6,5,space,0.3795586,None,230,1,[6.1833078999770805],[6.183324399986304],5,6,66,4,451.9553522,,451.9406341,451.9553522,452.9550747,452.9550747,452.9550747,453.3398475,space,0.3795586,None,453.3407957,453.7548088,454.0855028,454.056332,454.0569074,454.0855028,454.0855028,454.0855028,460.2692924,230,1,[6.1833078999770805],[6.183324399986304],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,67,7,5,space,0.7867859,None,200,1,[3.466548900003545],[3.466566100018099],5,7,67,7,460.2842747,,460.2696964,460.2842747,461.2842363,461.2842363,461.2842363,462.0857341,space,0.7867859,None,462.0870199,462.4848611,462.8163674,462.787373,462.7879565,462.8163674,462.8163674,462.8163674,466.2834143,200,1,[3.466548900003545],[3.466566100018099],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,68,8,5,space,0.268843,None,150,1,[3.3674114000750706],[3.367420500027947],5,8,68,11,466.2990655,,466.2838004,466.2990655,467.2993399,467.2993399,467.2993399,467.5824143,space,0.268843,None,467.5831764,468.2823415,468.5964839,468.5773179,468.5779945,468.5964839,468.5964839,468.5964839,471.9642353,150,1,[3.3674114000750706],[3.367420500027947],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,69,9,5,space,0.3590702,None,230,1,[2.5364742000820115],[2.536489100079052],5,9,69,6,471.9798215,,471.9645857,471.9798215,472.9802131,472.9802131,472.9802131,473.3469802,space,0.3590702,None,473.3481684,473.4466719,473.7605883,473.7479707,473.7486849,473.7605883,473.7605883,473.7605883,476.2975446,230,1,[2.5364742000820115],[2.536489100079052],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,70,10,5,space,0.29595,None,450,1,[1.9677441999083385],[1.9677599999122322],5,10,70,8,476.3103953,,476.2979077,476.3103953,477.3113105,477.3113105,477.3113105,477.6127837,space,0.29595,None,477.6141539,478.3276578,478.6425359,478.626473,478.6271148,478.6425359,478.6425359,478.6425359,480.6108566,450,1,[1.9677441999083385],[1.9677599999122322],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,71,11,5,space,0.2831701,None,100,1,[2.7001285000005737],[2.7001486000372097],5,11,71,3,480.6268914,,480.61119,480.6268914,481.6268202,481.6268202,481.6435923,481.9106215,space,0.2831701,None,481.9117062,482.010211,482.3246273,482.3044764,482.305163,482.3246273,482.3246273,482.3246273,485.0253274,100,1,[2.7001285000005737],[2.7001486000372097],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,72,0,6,space,0.2931081,None,200,1,[2.0841921999817714],[2.0842069999780506],6,0,72,10,485.04045,,485.025707,485.04045,486.0405647,486.0405647,486.0405647,486.3410618,space,0.2931081,None,486.3423529,486.740527,487.0716194,487.0473163,487.0479249,487.0716194,487.0716194,487.0716194,489.1563054,200,1,[2.0841921999817714],[2.0842069999780506],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,73,1,6,space,0.3013014,None,100,1,[1.7367392000742257],[1.736756500089541],6,1,73,6,489.1723474,,489.1566504,489.1723474,490.1563969,490.1563969,490.1720817,490.4730608,space,0.3013014,None,490.4742471,490.5728247,490.9039468,490.8761112,490.8766451,490.9039468,490.9039468,490.9039468,492.6411772,100,1,[1.7367392000742257],[1.736756500089541],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,74,2,6,space,0.3127864,None,350,1,[3.1005941999610513],[3.1006105999695137],6,2,74,4,492.6537693,,492.6415416,492.6537693,493.6539031,493.6539031,493.6539031,493.9722767,space,0.3127864,None,493.9736842,494.3868253,494.7024471,494.6872432,494.6878913,494.7024471,494.7024471,494.7024471,497.8035793,350,1,[3.1005941999610513],[3.1006105999695137],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,75,3,6,space,0.5509226,None,200,1,[2.4684666000539437],[2.4684831000631675],6,3,75,3,497.8185967,,497.8039309,497.8185967,498.8019785,498.8019785,498.8190511,499.3693235,space,0.5509226,None,499.3703861,499.4684368,499.783488,499.7645453,499.7653174,499.783488,499.783488,499.783488,502.2528728,200,1,[2.4684666000539437],[2.4684831000631675],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,76,4,6,space,0.3002111,None,500,1,[2.1692144999979064],[2.1692287999903783],6,4,76,11,502.2670452,,502.2533173,502.2670452,503.2664406,503.2664406,503.2664406,503.567749,space,0.3002111,None,503.5688007,504.2828502,504.6139466,504.5842421,504.5849887,504.6139466,504.6139466,504.6139466,506.7836249,500,1,[2.1692144999979064],[2.1692287999903783],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,77,5,6,space,0.7125305,None,400,1,[2.8347894999897107],[2.8348017000826076],6,5,77,8,506.7981118,,506.7839703,506.7981118,507.7986822,507.7986822,507.7986822,508.5165815,space,0.7125305,None,508.5179528,509.2306153,509.5462596,509.5275825,509.5284291,509.5462596,509.5462596,509.5462596,512.3816255,400,1,[2.8347894999897107],[2.8348017000826076],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,78,6,6,space,1.4052769,None,350,1,[3.1174464999930933],[3.1174610001035035],6,6,78,2,512.3958876,,512.381949,512.3958876,513.3960899,513.3960899,513.3960899,514.8120189,space,1.4052769,None,514.8133318,515.5120808,515.8266441,515.8075026,515.808413,515.8266441,515.8266441,515.8266441,518.9446061,350,1,[3.1174464999930933],[3.1174610001035035],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,79,7,6,space,0.3505894,None,120,1,[3.134931500069797],[3.1349455000599846],6,7,79,9,518.9592422,,518.944956,518.9592422,519.9591216,519.9591216,519.9591216,520.326568,space,0.3505894,None,520.3273257,520.443078,520.7738628,520.7461947,520.7470185,520.7738628,520.7738628,520.7738628,523.9093061,120,1,[3.134931500069797],[3.1349455000599846],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,80,8,6,space,0.3238633,None,200,1,[2.2999956000130624],[2.3000124000245705],6,8,80,7,523.9241613,,523.9096573,523.9241613,524.9237062,524.9237062,524.9237062,525.2582566,space,0.3238633,None,525.2593232,525.6740772,526.0060367,525.9762943,525.9769576,526.0060367,526.0060367,526.0060367,528.3066267,200,1,[2.2999956000130624],[2.3000124000245705],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,81,9,6,space,0.338896,None,250,1,[2.9351765000028536],[2.935193800018169],6,9,81,1,528.3228027,,528.3070089,528.3228027,529.3229975,529.3229975,529.3229975,529.6729876,space,0.338896,None,529.6739909,530.0892895,530.421013,530.3863954,530.3872379,530.421013,530.421013,530.421013,533.35678,250,1,[2.9351765000028536],[2.935193800018169],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,82,10,6,space,0.2989727,None,500,1,[2.3718931999756023],[2.3719063999596983],6,10,82,5,533.3695204,,533.3571543,533.3695204,534.3695588,534.3695588,534.3695588,534.672542,space,0.2989727,None,534.6737265,535.3863721,535.7179767,535.6881482,535.6888339,535.7179767,535.7179767,535.7179767,538.0904279,500,1,[2.3718931999756023],[2.3719063999596983],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,83,11,6,space,0.2731277,None,250,1,[2.6677189000183716],[2.667733500013128],6,11,83,0,538.101559,,538.0907406,538.101559,539.1010035,539.1010035,539.1010035,539.3860396,space,0.2731277,None,539.3870528,539.4858272,539.8166319,539.7855624,539.7865713,539.8166319,539.8166319,539.8166319,542.4857173,250,1,[2.6677189000183716],[2.667733500013128],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,84,0,7,space,0.3198012,None,300,1,[1.7496517000254244],[1.7496624999912456],7,0,84,1,542.4995167,,542.4860977,542.4995167,543.4993459,543.4993459,543.4993459,543.833549,space,0.3198012,None,543.8347956,544.2341402,544.5658835,544.5476655,544.5484641,544.5658835,544.5658835,544.5658835,546.3159269,300,1,[1.7496517000254244],[1.7496624999912456],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,85,1,7,space,0.3088792,None,150,1,[2.517867000075057],[2.5178809000644833],7,1,85,8,546.3315411,,546.3162752,546.3315411,547.3310396,547.3310396,547.3310396,547.6483319,space,0.3088792,None,547.6495663,548.348236,548.6786173,548.6487732,548.6495444,548.6786173,548.6786173,548.6786173,551.1970079,150,1,[2.517867000075057],[2.5178809000644833],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,86,2,7,space,0.3498116,None,300,1,[2.151213200064376],[2.1512234000256285],7,2,86,7,551.2122941,,551.1974175,551.2122941,552.1957966,552.1957966,552.2120804,552.5481681,space,0.3498116,None,552.5494403,552.9620473,553.277288,553.255594,553.2563119,553.277288,553.277288,553.277288,555.4289108,300,1,[2.151213200064376],[2.1512234000256285],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,87,3,7,space,0.3198067,None,350,1,[2.7512621000641957],[2.7512764000566676],7,3,87,4,555.4439663,,555.4293492,555.4439663,556.4274082,556.4274082,556.4458199,556.7617204,space,0.3198067,None,556.7627259,557.1763473,557.4917313,557.474342,557.4748293,557.4917313,557.4917313,557.4917313,560.2434702,350,1,[2.7512621000641957],[2.7512764000566676],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,88,4,7,space,0.3730084,None,150,1,[2.818452600040473],[2.818463600007817],7,4,88,6,560.2586945,,560.2437561,560.2586945,561.2579301,561.2579301,561.2579301,561.6421793,space,0.3730084,None,561.6435773,561.7571811,562.0728171,562.0546128,562.0553123,562.0728171,562.0728171,562.0728171,564.8917436,150,1,[2.818452600040473],[2.818463600007817],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,89,5,7,space,0.366906,None,400,1,[3.566745699965395],[3.566759099951014],7,5,89,5,564.9059693,,564.8920907,564.9059693,565.9077749,565.9077749,565.9077749,566.2901276,space,0.366906,None,566.2912618,567.0057178,567.320644,567.3047725,567.3054809,567.320644,567.320644,567.320644,570.8877886,400,1,[3.566745699965395],[3.566759099951014],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,90,6,7,space,0.5247225,None,100,1,[1.9849636999424547],[1.9850175000028685],7,6,90,0,570.9038321,,570.888071,570.9038321,571.8872613,571.8872613,571.9036327,572.4212068,space,0.5247225,None,572.4223561,572.5367152,572.8676763,572.839281,572.8399076,572.8676763,572.8676763,572.8676763,574.8532034,100,1,[1.9849636999424547],[1.9850175000028685],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
